,address,country,detailedType.subTypology,detailedType.typology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,showAddress,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url,features
237,calle de Mallorca,es,compactCar,garage,1921,Eixample,False,3711,,False,False,False,False,False,41.4023464,2.174815,Barcelona,La Sagrada Família,False,,1,rent,109.0,18.0,82597998,garage,Barcelona,False,"La Sagrada Família, Barcelona",Garaje en calle de Mallorca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/a6/4e/600980031.jpg,https://www.idealista.com/inmueble/82597998/,"['Plaza para coche pequeño', '6 m²']"
238,calle de Mallorca,es,compactCar,garage,1774,Eixample,False,3710,,False,False,False,False,False,41.4010464,2.174215,Barcelona,La Sagrada Família,False,,1,rent,109.0,18.0,82597993,garage,Barcelona,False,"La Sagrada Família, Barcelona",Garaje en calle de Mallorca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/8b/fd/600980006.jpg,https://www.idealista.com/inmueble/82597993/,"['Plaza para coche pequeño', '6 m²']"
239,calle d'Espronceda,es,motorcycle,garage,3917,Sant Andreu,False,12111-OB_A,,False,False,,False,False,41.4178452,2.1907362,Barcelona,Navas,False,,1,rent,35.0,9.0,82592023,garage,Barcelona,False,"Navas, Barcelona",Garaje en calle d'Espronceda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/80/e2/600849028.jpg,https://www.idealista.com/inmueble/82592023/,"['Plaza para moto', '4 m²']"
240,calle de Nàpols,es,,garage,1295,Eixample,False,12110-OB_A,,False,False,,False,False,41.3962537,2.1778916,Barcelona,La Dreta de l'Eixample,False,,2,rent,75.0,,82592021,garage,Barcelona,False,"La Dreta de l'Eixample, Barcelona",Garaje en calle de Nàpols,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/50/57/600848998.jpg,https://www.idealista.com/inmueble/82592021/,[]
241,calle de Goya,es,sedanCar,garage,2095,Gràcia,False,3708,,False,False,False,False,False,41.40042070000001,2.158762,Barcelona,Vila de Gràcia,False,,1,rent,151.0,13.0,82587023,garage,Barcelona,False,"Vila de Gràcia, Barcelona",Garaje en calle de Goya,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/87/cf/600743608.jpg,https://www.idealista.com/inmueble/82587023/,"['Plaza para coche grande', '12 m²']"
242,plaza de Gal·la Placídia,es,sedanCar,garage,2590,Sarrià-Sant Gervasi,False,A180706.1,,False,False,False,False,False,41.4008363,2.1505004,Barcelona,Sant Gervasi - Galvany,False,,5,rent,150.0,13.0,81686658,garage,Barcelona,False,"Sant Gervasi - Galvany, Barcelona",Garaje en plaza de Gal·la Placídia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/c7/f3/582562568.jpg,https://www.idealista.com/inmueble/81686658/,[]
243,"passatge de Can Berdura, 9",es,motorcycle,garage,4022,Sant Andreu,False,vajcbnma,,False,False,False,False,False,41.420759,2.1815254,Barcelona,El Congrés i els Indians,False,,2,rent,35.0,12.0,38930001,garage,Barcelona,True,"El Congrés i els Indians, Barcelona","Garaje en passatge de Can Berdura, 9",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/f2/21/250585486.jpg,https://www.idealista.com/inmueble/38930001/,"['Plaza para moto', '3 m²', 'Cubierta', ' Puerta automática de garaje ']"
244,"avenida de Madrid, 203",es,motorcycle,garage,3295,Les Corts,False,vajamdtlm,,False,False,True,False,False,41.38158410000001,2.1341814,Barcelona,Les Corts,False,,2,rent,30.0,10.0,37114019,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en avenida de Madrid, 203",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/71/12/210732535.jpg,https://www.idealista.com/inmueble/37114019/,"['Plaza para moto', '3 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
245,"calle la Rambla, 88",es,sedanCar,garage,372,Ciutat Vella,False,,,False,False,False,False,False,41.3817707,2.172891,Barcelona,El Gòtic,False,,10,rent,125.0,,27636982,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en calle la Rambla, 88",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/53/d9/47886253.jpg,https://www.idealista.com/inmueble/27636982/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
246,"torrijos, 25",es,compactCar,garage,2407,Gràcia,False,,,False,False,False,False,False,41.403689,2.158607,Barcelona,Vila de Gràcia,False,,7,rent,90.0,8.0,82133865,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en torrijos, 25",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/71/5c/594934308.jpg,https://www.idealista.com/inmueble/82133865/,[]
247,"calle de Sicília, 336",es,compactCar,garage,2036,Eixample,False,,,False,False,False,False,False,41.4033436,2.1711854,Barcelona,La Sagrada Família,False,,4,rent,90.0,,26881984,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de Sicília, 336",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/ef/a4/47900065.jpg,https://www.idealista.com/inmueble/26881984/,[]
248,"calle Industria, 90 -94",es,compactCar,garage,2386,Eixample,False,,,False,False,True,False,False,41.40645720000001,2.1705584,Barcelona,La Sagrada Família,False,,4,rent,110.0,,28578643,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle Industria, 90 -94",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/26/e1/72194127.jpg,https://www.idealista.com/inmueble/28578643/,[]
249,"calle de garcilaso, 45",es,compactCar,garage,4369,Sant Andreu,False,,,False,False,True,False,False,41.422693,2.1886715,Barcelona,La Sagrera,False,,4,rent,85.0,8.0,34127161,garage,Barcelona,True,"La Sagrera, Barcelona","Garaje en calle de garcilaso, 45",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/bf/2a/158742504.jpg,https://www.idealista.com/inmueble/34127161/,"['Plaza para coche pequeño', '10,48 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ']"
250,"calle de Sepúlveda, 58",es,compactCar,garage,1752,Eixample,False,,,False,False,False,False,False,41.3774448,2.1550412,Barcelona,Sant Antoni,False,,4,rent,75.0,9.0,82886601,garage,Barcelona,True,"Sant Antoni, Barcelona","Garaje en calle de Sepúlveda, 58",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/66/1b/607022936.jpg,https://www.idealista.com/inmueble/82886601/,"['Plaza para coche pequeño', '8 m²', 'Cubierta', ' Puerta automática de garaje ']"
251,"calle de Sant Hipòlit, 41",es,sedanCar,garage,5946,Sant Andreu,False,,,False,False,True,False,False,41.4376472,2.1866767000000005,Barcelona,Sant Andreu,False,,3,rent,110.0,9.0,82884351,garage,Barcelona,True,"Sant Andreu, Barcelona","Garaje en calle de Sant Hipòlit, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/48/7d/607008590.jpg,https://www.idealista.com/inmueble/82884351/,"['Plaza para coche grande', '12 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
252,"calle del Comte Borrell, 190",es,sedanCar,garage,1751,Eixample,False,,,False,False,False,False,False,41.3852283,2.1524069,Barcelona,La Nova Esquerra de l'Eixample,False,,4,rent,110.0,,82877129,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle del Comte Borrell, 190",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/ec/3e/606840348.jpg,https://www.idealista.com/inmueble/82877129/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
253,"rambla La, 117",es,sedanCar,garage,266,Ciutat Vella,False,,,False,False,True,False,False,41.3842824,2.1703916000000003,Barcelona,El Raval,False,,3,rent,180.0,,82847736,garage,Barcelona,True,"El Raval, Barcelona","Garaje en rambla La, 117",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/8c/16/606321057.jpg,https://www.idealista.com/inmueble/82847736/,"['Plaza para coche grande', '10 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
254,"calle de la Indústria, 239",es,sedanCar,garage,3073,Sant Martí,False,,,False,False,False,False,False,41.412517,2.1780705,Barcelona,El Camp de l'Arpa del Clot,False,,6,rent,120.0,,81226844,garage,Barcelona,True,"El Camp de l'Arpa del Clot, Barcelona","Garaje en calle de la Indústria, 239",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/4c/53/572659367.jpg,https://www.idealista.com/inmueble/81226844/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
255,"calle de Padilla, 384",es,sedanCar,garage,3023,Horta Guinardó,False,,,False,False,True,False,False,41.4120926,2.1689867,Barcelona,El Baix Guinardó,False,,3,rent,110.0,,82844214,garage,Barcelona,True,"El Baix Guinardó, Barcelona","Garaje en calle de Padilla, 384",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/c4/56/606232025.jpg,https://www.idealista.com/inmueble/82844214/,"['Plaza para coche grande', '8,6 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Personal de seguridad ']"
256,"calle de Sabino Arana, 58",es,carAndMotorcycle,garage,4128,Les Corts,False,,,False,False,True,False,False,41.3866935,2.1239576,Barcelona,La Maternitat i Sant Ramon,False,,4,rent,135.0,8.0,35089749,garage,Barcelona,True,"La Maternitat i Sant Ramon, Barcelona","Garaje en calle de Sabino Arana, 58",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/b9/de/174707535.jpg,https://www.idealista.com/inmueble/35089749/,"['Plaza para coche y moto', '17 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
257,"avenida de Can Marcet, 14",es,sedanCar,garage,5786,Horta Guinardó,False,,,False,False,True,False,False,41.434274,2.1506794,Barcelona,La Vall d'Hebron - La Clota,False,,4,rent,70.0,,39269772,garage,Barcelona,True,"La Vall d'Hebron - La Clota, Barcelona","Garaje en avenida de Can Marcet, 14",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/d1/b2/605898040.jpg,https://www.idealista.com/inmueble/39269772/,[]
258,"calle de Tordera, 2",es,compactCar,garage,2030,Gràcia,False,,,False,False,False,False,False,41.4002183,2.1597376,Barcelona,Vila de Gràcia,False,,4,rent,100.0,,38085214,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en calle de Tordera, 2",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/db/b6/230232892.jpg,https://www.idealista.com/inmueble/38085214/,"['Plaza para coche pequeño', 'Cubierta', ' Puerta automática de garaje ']"
259,"calle de Bofarull, 1",es,sedanCar,garage,3764,Sant Andreu,False,,,False,False,False,False,False,41.4169897,2.1885526,Barcelona,Navas,False,,3,rent,80.0,,82819354,garage,Barcelona,True,"Navas, Barcelona","Garaje en calle de Bofarull, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/d5/d0/605664610.jpg,https://www.idealista.com/inmueble/82819354/,['Plaza para coche grande']
260,"calle Gran de la Sagrera, 139",es,compactCar,garage,4651,Sant Andreu,False,,,False,False,False,False,False,41.4248239,2.1908761,Barcelona,La Sagrera,False,,4,rent,85.0,,82817721,garage,Barcelona,True,"La Sagrera, Barcelona","Garaje en calle Gran de la Sagrera, 139",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/8a/72/606048036.jpg,https://www.idealista.com/inmueble/82817721/,"['Plaza para coche grande', '12 m²', 'Cubierta', ' Puerta automática de garaje ']"
261,"calle de Cartagena, 292",es,compactCar,garage,2762,Eixample,False,,,False,False,True,False,False,41.4098499,2.1762553,Barcelona,La Sagrada Família,False,,4,rent,80.0,,82814245,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de Cartagena, 292",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/36/af/98/605514469.jpg,https://www.idealista.com/inmueble/82814245/,"['Plaza para coche pequeño', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
262,"calle Comte Urgell, 96",es,sedanCar,garage,1373,Eixample,False,urgell96B7,,False,False,False,False,False,41.383455700000006,2.1570807,Barcelona,L'Antiga Esquerra de l'Eixample,False,,8,rent,95.0,10.0,27212143,garage,Barcelona,True,"L'Antiga Esquerra de l'Eixample, Barcelona","Garaje en calle Comte Urgell, 96",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/38/28/52186521.jpg,https://www.idealista.com/inmueble/27212143/,[]
263,"calle de còrsega, 625",es,sedanCar,garage,2699,Eixample,False,C625V,,False,False,True,False,False,41.409291,2.1761441,Barcelona,La Sagrada Família,False,,2,rent,90.0,,32510564,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de còrsega, 625",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/25/e7/132960866.jpg,https://www.idealista.com/inmueble/32510564/,[]
264,"calle de sant fructuós, 46",es,sedanCar,garage,2795,Sants-Montjuïc,False,151492,,False,False,True,False,False,41.37103610000001,2.1456219,Barcelona,La Font de la Guatlla,False,,6,rent,115.0,,34303317,garage,Barcelona,True,"La Font de la Guatlla, Barcelona","Garaje en calle de sant fructuós, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/b6/86/162309030.jpg,https://www.idealista.com/inmueble/34303317/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
265,"baixada de la Glòria, Barcelona",es,sedanCar,garage,3351,Gràcia,False,06 gloria g,,False,False,False,False,False,41.4099315,2.1506221,Barcelona,Vallcarca i els Penitents,False,,4,rent,140.0,28.0,82689150,garage,Barcelona,False,"Vallcarca i els Penitents, Barcelona","Garaje en baixada de la Glòria, Barcelona",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/4b/13/602735198.jpg,https://www.idealista.com/inmueble/82689150/,"['Plaza para coche grande', '5 m²', 'Cubierta', ' Puerta automática de garaje ']"
266,"calle de Nàpols, 338",es,compactCar,garage,2282,Gràcia,False,,,False,False,True,True,False,41.4050328,2.1668347000000003,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,1,rent,85.0,7.0,82656613,garage,Barcelona,True,"El Camp d'En Grassot i Gràcia Nova, Barcelona","Garaje en calle de Nàpols, 338",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/c1/e7/587661572.jpg,https://www.idealista.com/inmueble/82656613/,"['Plaza para coche pequeño', '12 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
267,"calle d'Orient, 74 -76",es,sedanCar,garage,12048,Sant Francesc-El Coll,False,,,False,False,False,True,False,41.47439,2.09152,Sant Cugat del Vallès,,False,,4,rent,70.0,6.0,36631757,garage,Barcelona,True,"Sant Francesc-El Coll, Sant Cugat del Vallès","Garaje en calle d'Orient, 74 -76",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/79/1c/601944393.jpg,https://www.idealista.com/inmueble/36631757/,"['Plaza para coche grande', '12 m²']"
268,"julian Romea, 6",es,sedanCar,garage,2217,Sarrià-Sant Gervasi,False,pk jULIAN,,False,False,True,False,False,41.39796,2.1530876,Barcelona,Sant Gervasi - Galvany,False,,3,rent,100.0,13.0,82587102,garage,Barcelona,True,"Sant Gervasi - Galvany, Barcelona","Garaje en julian Romea, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/75/55/600745647.jpg,https://www.idealista.com/inmueble/82587102/,[]
269,"calle del Rosselló, Barcelona",es,carAndMotorcycle,garage,2439,Eixample,False,,,False,False,False,False,False,41.383047,2.1442878,Barcelona,La Nova Esquerra de l'Eixample,False,,4,rent,100.0,,82420685,garage,Barcelona,False,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle del Rosselló, Barcelona",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/6d/a1/597764657.jpg,https://www.idealista.com/inmueble/82420685/,"['Plaza para coche y moto', 'Cubierta', ' Puerta automática de garaje ']"
270,"calle de Sant Ramon, 215",es,motorcycle,garage,12052,Sant Ramón,False,,,False,False,False,True,False,41.4887244,2.1309856,Cerdanyola del Vallès,,False,,3,rent,40.0,5.0,82344171,garage,Barcelona,True,"Sant Ramón, Cerdanyola del Vallès","Garaje en calle de Sant Ramon, 215",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/dc/9a/596197907.jpg,https://www.idealista.com/inmueble/82344171/,"['Plaza para moto', '10 m²', 'Cubierta', ' Puerta automática de garaje ']"
271,"valencia, 85",es,compactCar,garage,1696,Eixample,False,Plaza de Parking calle Valencia 85 Plaza 15,,False,False,False,False,False,41.3852915,2.1530629,Barcelona,La Nova Esquerra de l'Eixample,False,,5,rent,90.0,5.0,82249891,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en valencia, 85",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/68/56/594255000.jpg,https://www.idealista.com/inmueble/82249891/,[]
272,"calle de Pere III, 13 -19",es,compactCar,garage,10520,La Morera,False,,,False,False,True,True,False,41.46095250000001,2.2488359,Badalona,,False,,4,rent,65.0,,35379872,garage,Barcelona,True,"La Morera, Badalona","Garaje en calle de Pere III, 13 -19",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/2e/18/179493913.jpg,https://www.idealista.com/inmueble/35379872/,"['Plaza para coche pequeño', '8 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
273,"via Gran, 313",es,carAndMotorcycle,garage,2693,Sants-Montjuïc,False,Pza. España,,False,False,False,False,False,41.3728291,2.1455585,Barcelona,Hostafrancs,False,,4,rent,140.0,5.0,81593547,garage,Barcelona,True,"Hostafrancs, Barcelona","Garaje en via Gran, 313",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/9b/33/61/581966177.jpg,https://www.idealista.com/inmueble/81593547/,[]
274,"calle de la Diputació, 410",es,sedanCar,garage,1599,Eixample,False,,,False,False,True,False,False,41.3989471,2.1786068,Barcelona,El Fort Pienc,False,,3,rent,85.0,,40558265,garage,Barcelona,True,"El Fort Pienc, Barcelona","Garaje en calle de la Diputació, 410",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/96/9a/285092685.jpg,https://www.idealista.com/inmueble/40558265/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Personal de seguridad ']"
275,"sant Gervassi de Cassoles, 96",es,sedanCar,garage,3987,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.4063882,2.1349251,Barcelona,Sant Gervasi - La Bonanova,False,,5,rent,110.0,,40471528,garage,Barcelona,True,"Sant Gervasi - La Bonanova, Barcelona","Garaje en sant Gervassi de Cassoles, 96",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/3e/d9/586668640.jpg,https://www.idealista.com/inmueble/40471528/,"['Plaza para coche grande', 'Cubierta']"
276,"taquigraf Garriga, 85",es,sedanCar,garage,3127,Les Corts,False,Taquigraf Garriga (Pk),,False,False,False,False,False,41.3883434,2.1361561,Barcelona,Les Corts,False,,3,rent,110.0,11.0,40422218,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en taquigraf Garriga, 85",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/bb/2b/280020620.jpg,https://www.idealista.com/inmueble/40422218/,"['Plaza para coche grande', '10 m²', 'Cubierta', ' Puerta automática de garaje ']"
